 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
19,5.745,22.137,14.982,14.152,8.562,5.901,6.571,9.770,11.170,10.168,11.331,4.722,8.486,12.422,8.418,7.000,14.259,8.027,11.283,10.817,16.571,14.790,16.772,15.865,9.174,11.810,14.862,14.942,13.663,12.540,10.712,12.767,33.619,18.642,9.722,6.293,5.319,12.913,11.517,10.930,15.750,22.434,10.653,10.622,9.000,4.777,9.380,14.470,14.267,9.753,21.103,9.555,19.356,20.705,20.864,15.029,17.759,15.681,9.549,12.972,12.761,13.828,12.080,6.061,2.962,6.339,15.905,10.000,7.221,4.600,6.415,6.305,14.451,13.970,11.449,10.259,9.864,12.402,10.802,9.082,8.522,10.692,10.326,11.588,11.061,18.369,20.885,16.093,17.837,15.427,13.579,16.000,14.567,8.934,6.158,9.783,10.563,11.565,9.027,10.147,10.037,8.305,12.587,4.786,9.195,5.406,11.381,7.101,10.784,7.289,10.592,9.378,5.736,5.617,9.514,8.461,8.351,11.021,11.908,10.366,14.324,13.413,14.921,21.754,12.141,14.562,15.232,13.596,12.979,7.986,5.430,7.347,12.844,12.691,12.899,15.016,14.722,13.609,11.449,11.577,13.153,12.645,12.901,17.849,14.674,11.909,15.051,10.279,9.462,10.317,12.246,16.617,10.896,12.449,12.581,12.000,12.653,13.295,9.897,17.799,15.970,10.695,14.816,10.688,9.591,12.286,13.349,7.443,5.506,7.578,5.796,6.284,5.530
20,5.167,20.716,14.761,14.500,9.125,5.978,6.829,9.254,10.245,9.991,11.425,5.417,8.375,12.474,7.729,7.180,14.815,8.053,11.264,10.833,16.541,14.326,16.446,15.135,9.128,12.276,15.486,14.669,11.989,12.796,10.652,13.326,33.496,19.376,10.463,5.810,5.425,11.935,11.776,11.592,13.768,22.540,11.000,10.704,8.634,4.504,9.693,15.121,13.371,8.953,19.606,9.842,18.500,22.911,20.545,15.226,18.024,15.674,9.989,13.226,12.413,13.234,12.102,5.939,3.136,6.635,15.993,9.921,6.867,4.460,6.292,6.305,14.317,13.842,11.898,10.569,10.864,12.165,10.921,8.849,8.655,10.413,10.356,11.830,10.823,17.324,20.410,15.305,19.763,15.260,13.664,15.309,15.740,9.940,6.515,9.109,10.151,11.600,9.268,9.725,10.222,7.817,12.080,5.214,9.406,5.938,11.453,6.843,10.227,7.082,10.526,8.798,5.368,5.457,10.171,8.292,8.117,11.104,11.529,10.305,14.608,13.378,14.698,20.475,11.541,14.354,14.714,13.465,12.274,7.871,5.430,6.625,12.483,13.309,12.777,15.390,14.373,13.261,12.821,12.073,12.686,12.804,13.330,18.000,14.427,10.981,15.331,10.151,9.165,10.754,13.040,18.447,11.622,13.567,12.081,12.194,11.083,12.905,10.144,16.971,15.098,10.641,15.592,10.700,8.921,12.238,12.758,7.787,5.277,7.234,5.912,6.463,5.712
21,5.108,19.265,13.619,13.875,8.250,5.956,6.676,9.714,10.564,9.813,10.803,5.278,7.944,12.052,8.362,7.171,14.741,8.627,11.038,11.100,16.094,14.585,14.348,15.189,9.419,11.914,14.391,14.216,12.326,13.018,11.000,13.035,31.036,19.459,10.491,6.121,5.544,13.435,11.957,10.958,14.946,21.952,11.431,10.612,8.472,4.460,9.627,14.182,13.467,8.882,19.626,10.068,18.337,23.188,21.500,15.270,17.458,15.065,10.000,12.736,12.284,13.310,11.665,6.073,2.962,6.661,15.119,9.079,6.885,4.340,6.311,6.924,14.244,13.792,12.051,10.595,10.932,12.124,11.426,8.849,8.805,10.462,10.394,12.327,11.150,17.153,19.741,14.960,21.288,14.873,13.439,14.868,14.967,9.325,6.366,8.652,10.630,11.224,8.973,9.637,10.111,8.134,12.307,5.167,9.143,5.969,11.237,7.281,10.320,7.309,10.882,9.319,5.432,5.605,9.429,7.966,7.865,10.792,11.793,10.098,14.932,14.182,15.086,19.975,11.624,13.958,14.411,13.570,12.000,7.829,5.590,6.806,12.436,12.727,13.324,14.504,14.476,12.761,12.538,12.764,12.788,13.009,13.264,17.623,14.416,10.987,15.449,9.849,9.374,10.814,13.079,18.606,11.041,12.989,12.324,11.639,11.597,13.600,10.144,16.814,13.922,10.626,15.155,9.350,8.780,12.317,12.144,7.459,5.199,7.250,5.850,6.649,4.955
22,5.216,17.647,13.177,13.804,9.137,5.989,6.371,8.810,9.862,10.570,10.929,4.722,7.319,13.638,8.153,7.252,14.852,8.440,10.934,10.567,16.724,14.741,15.750,15.757,9.349,13.517,15.051,13.504,11.876,12.416,10.030,12.326,29.187,18.514,10.333,5.897,5.194,13.478,11.948,10.859,14.268,21.504,10.722,10.622,8.606,4.734,10.127,14.091,13.152,9.082,19.361,9.623,17.971,24.232,20.591,16.029,17.331,15.913,10.681,12.330,12.073,13.186,11.153,6.256,2.886,6.130,14.875,9.342,7.018,4.100,6.604,6.664,13.585,13.020,11.841,10.879,10.852,10.804,10.931,8.411,8.354,10.327,10.167,11.784,11.048,16.351,21.216,14.841,21.050,14.293,12.757,14.176,16.567,9.338,5.752,8.500,10.420,11.165,9.143,9.324,9.963,7.951,12.133,4.786,9.707,6.625,11.568,6.899,10.113,7.165,9.803,9.429,5.648,4.988,9.248,7.685,7.820,10.260,11.391,9.951,15.541,13.783,14.108,19.180,11.906,13.951,14.661,13.044,11.368,8.200,5.520,7.694,12.104,13.145,13.065,14.813,14.286,12.696,13.859,12.106,14.203,13.000,12.879,18.340,14.090,10.610,14.314,9.988,8.571,10.639,14.159,17.543,11.036,13.037,12.027,11.652,11.764,12.884,9.454,16.822,12.867,10.679,13.864,8.975,8.750,12.373,11.324,7.697,5.114,7.250,5.894,6.418,5.409
23,5.108,16.598,12.248,15.098,10.462,5.758,6.390,8.841,10.191,10.607,11.165,4.194,6.986,13.603,8.282,7.387,14.889,8.413,10.321,10.933,16.494,14.884,15.337,15.838,9.360,12.776,15.159,13.439,10.809,14.212,12.227,12.558,28.338,17.789,10.407,6.138,5.825,13.326,12.138,11.282,15.268,21.091,11.056,9.898,8.282,4.612,8.994,13.652,12.810,8.624,18.961,9.692,17.500,25.759,20.409,15.715,17.295,14.471,9.670,12.321,12.266,12.931,11.165,6.159,3.121,5.643,14.221,9.316,6.681,4.020,6.311,6.939,12.976,13.347,11.818,10.302,10.761,10.825,10.485,8.096,8.195,10.202,9.992,11.922,10.878,16.550,20.741,15.775,23.450,13.987,13.065,14.059,16.500,8.940,5.990,8.297,10.311,10.388,8.464,9.441,9.988,8.256,12.547,5.238,9.226,5.812,11.504,7.056,10.247,6.979,10.105,8.773,5.480,5.136,8.962,7.506,7.450,10.552,11.345,9.829,16.027,14.748,15.129,18.746,10.976,13.424,14.196,12.807,11.305,8.343,5.750,7.653,12.156,12.018,12.475,14.333,14.381,12.902,13.949,12.691,14.034,13.327,12.824,17.566,13.449,10.396,14.347,10.302,8.330,10.284,13.286,16.404,10.373,12.578,11.946,10.935,11.139,13.011,9.093,17.097,12.525,10.168,12.524,9.000,9.250,13.016,11.003,7.533,4.867,6.453,5.301,6.082,5.167
24,4.961,15.725,12.832,14.884,9.750,5.769,6.733,7.786,10.170,11.215,11.220,4.722,7.806,13.250,8.401,7.261,14.889,8.173,10.755,10.867,16.588,15.062,14.565,15.378,9.198,12.586,14.790,12.561,11.225,15.097,13.439,12.593,26.532,17.202,10.870,6.034,6.088,13.696,11.500,10.915,14.464,21.150,10.597,9.347,8.380,4.647,9.187,13.879,13.771,9.094,17.890,9.699,17.115,26.357,22.432,15.964,17.416,14.906,10.165,13.057,11.771,12.303,10.619,5.744,2.917,5.826,14.240,8.974,6.124,4.420,6.189,6.588,12.549,13.960,12.165,10.897,9.977,10.773,9.901,8.767,8.504,10.346,10.152,12.033,10.816,15.874,21.151,15.517,23.688,14.240,12.411,14.294,19.260,9.993,6.109,7.819,10.504,10.729,8.670,8.951,9.667,7.878,11.867,5.214,9.383,5.500,11.288,7.270,10.206,6.907,10.066,9.277,5.200,5.210,9.610,7.573,7.739,10.500,11.506,9.878,15.541,14.448,14.727,18.484,11.271,13.431,14.964,12.219,10.968,7.700,5.280,7.194,12.114,11.727,12.165,13.724,13.167,11.848,13.128,13.008,13.644,13.336,12.780,17.340,13.101,10.714,13.932,10.442,8.659,9.885,12.468,16.330,10.518,12.305,11.892,11.065,11.014,12.242,9.320,17.347,12.279,10.092,11.495,8.300,8.939,13.437,10.772,7.385,4.819,6.438,5.451,6.284,4.939
25,4.804,15.216,12.584,14.607,9.375,5.769,6.629,9.262,9.926,11.551,11.331,4.500,9.014,14.405,8.107,7.270,14.500,7.947,10.274,10.717,16.388,14.246,14.957,16.027,9.558,12.086,14.449,12.899,11.213,15.248,13.621,12.163,23.950,15.688,9.889,5.888,6.006,13.370,11.793,11.127,13.893,20.750,10.333,9.929,8.599,4.763,9.506,13.788,13.067,8.741,17.239,10.219,17.904,27.330,21.364,16.000,17.030,14.594,9.890,12.226,11.761,11.855,10.506,5.768,2.977,5.739,14.368,8.618,6.540,4.500,6.028,6.397,12.585,12.663,11.608,10.431,10.557,10.227,9.574,8.699,8.522,10.731,9.970,12.340,12.503,15.586,20.173,16.026,24.950,14.533,13.738,15.029,20.160,11.073,6.149,7.464,9.807,11.024,8.473,9.265,10.259,7.841,11.613,5.357,8.962,5.375,11.086,7.191,9.753,6.928,9.816,9.269,5.480,5.198,8.648,7.449,7.468,10.115,11.126,10.463,15.365,14.510,13.871,18.795,11.329,13.007,14.054,12.737,10.632,7.643,6.020,6.958,12.450,12.255,12.151,14.024,13.468,12.359,13.654,12.805,13.534,12.850,12.879,16.811,13.461,10.584,13.720,9.930,8.220,9.634,13.048,15.479,10.238,12.246,12.338,11.071,10.806,12.505,9.247,17.455,11.942,9.855,11.689,8.637,8.506,12.857,10.553,7.328,4.651,6.969,5.628,6.455,5.258
26,4.971,13.892,12.558,13.955,9.262,6.187,6.886,13.984,12.447,11.028,11.598,5.083,10.111,14.112,8.006,7.216,14.963,8.147,10.660,10.683,15.753,14.496,21.652,16.919,9.337,11.914,14.065,12.734,11.292,14.903,13.606,12.384,22.230,16.211,9.454,6.095,6.069,13.326,11.345,12.211,13.714,20.271,10.847,9.878,8.444,4.647,9.741,13.227,12.886,8.424,16.103,9.555,17.154,28.438,20.886,15.686,16.187,14.645,10.121,12.547,11.514,11.669,10.568,5.476,2.992,5.904,14.312,8.934,6.504,4.500,5.858,5.969,11.512,13.277,11.460,10.078,10.398,10.258,9.762,8.630,8.310,10.663,10.197,12.595,13.170,15.387,19.158,15.967,25.913,14.240,13.776,14.853,19.273,10.755,5.733,7.870,12.261,10.706,8.857,9.461,10.074,8.049,11.560,5.381,9.098,6.000,12.353,7.157,9.794,7.113,9.474,9.193,5.384,5.222,9.200,7.225,7.631,9.906,11.563,10.110,15.757,14.608,14.022,20.090,10.976,13.674,14.821,12.570,10.316,7.886,5.440,7.528,14.005,14.164,12.547,13.870,13.302,13.130,13.154,12.927,14.288,14.271,13.198,17.340,13.865,10.331,14.008,9.895,8.923,9.519,13.302,15.989,10.207,12.246,12.608,11.413,10.736,12.811,8.876,17.466,12.671,9.443,12.330,8.387,8.488,12.944,10.294,7.508,4.765,7.406,5.319,6.761,5.167
27,4.745,13.569,12.929,14.196,9.387,5.582,7.210,16.635,13.234,10.159,11.622,4.611,10.111,14.362,8.147,8.108,15.722,8.307,10.368,10.583,15.912,15.567,24.076,18.081,9.477,11.448,14.420,13.331,11.494,14.522,12.697,12.326,21.612,16.211,9.204,5.966,5.381,12.978,11.793,12.028,13.875,21.107,11.361,10.092,8.190,4.791,9.422,13.636,13.190,8.729,16.503,9.973,17.558,28.464,19.659,15.905,16.253,14.449,9.527,12.519,11.514,12.214,10.403,5.646,3.098,5.496,14.395,9.118,6.531,4.040,6.575,7.611,11.988,12.752,11.943,10.629,10.920,10.113,9.446,8.575,8.611,10.337,10.144,12.386,13.279,15.532,19.842,15.993,26.550,14.473,13.477,14.765,18.653,9.424,5.990,7.667,13.000,10.859,8.464,9.206,10.444,8.049,11.693,5.286,8.925,5.719,12.043,6.809,9.443,7.289,9.947,8.874,5.288,5.136,9.143,7.551,7.577,10.292,11.517,10.037,17.041,14.790,14.647,20.738,11.788,14.042,14.607,12.237,10.737,7.786,5.460,7.181,13.806,12.582,12.022,13.659,12.937,12.924,13.346,12.789,14.644,14.766,13.560,18.830,13.169,10.571,15.398,10.302,9.275,10.344,13.040,18.117,11.772,13.390,12.919,11.181,10.819,12.516,8.918,17.274,12.716,10.206,14.146,8.075,8.378,12.675,10.212,7.172,4.801,6.516,5.496,6.336,5.121
28,4.804,13.069,12.708,13.170,9.387,5.451,6.848,16.627,12.383,9.383,11.039,4.778,9.472,14.517,8.339,7.396,16.611,7.840,11.198,11.500,15.759,15.304,22.891,18.270,9.849,11.552,13.703,12.777,11.191,15.212,13.470,12.233,20.129,14.982,9.944,5.698,5.569,13.565,11.517,11.437,14.018,20.456,11.833,10.561,8.697,4.612,9.470,13.652,12.705,8.388,16.006,10.438,17.558,28.116,19.136,14.920,15.199,14.377,9.890,11.877,11.486,11.724,9.881,5.366,3.098,5.304,13.975,8.974,6.027,4.220,6.358,8.061,12.049,12.901,11.864,10.681,10.739,10.072,8.644,8.479,8.434,10.760,10.242,12.131,12.830,14.685,19.345,14.921,26.175,14.067,13.383,14.191,17.167,8.987,5.832,7.442,12.714,10.824,8.625,9.353,9.556,8.256,12.280,5.143,10.113,5.562,12.158,7.135,9.670,6.938,9.947,8.748,5.296,5.000,9.419,7.494,7.315,10.000,11.793,10.415,16.149,14.860,13.691,20.467,11.329,13.625,14.607,12.123,10.579,7.586,5.500,7.278,13.701,13.564,12.475,14.553,14.135,12.587,13.513,13.065,14.110,16.654,12.396,18.189,13.584,10.364,15.576,10.605,8.429,10.880,13.143,22.181,12.725,14.412,11.959,11.542,10.819,12.684,9.175,16.969,12.952,10.626,14.359,8.125,8.232,12.071,10.330,7.525,4.675,6.469,5.434,6.731,4.773
29,4.657,12.775,11.850,12.741,8.663,5.714,7.057,15.754,11.457,8.766,10.346,4.806,9.847,13.750,8.220,7.820,16.667,8.000,10.434,10.467,15.006,14.527,22.207,17.378,9.733,11.690,13.420,12.115,11.202,14.018,12.379,12.326,18.878,14.073,9.639,5.948,5.681,12.261,11.086,11.352,13.946,19.250,12.472,9.857,8.415,4.590,9.145,13.788,12.152,8.259,15.348,10.370,16.702,28.482,17.864,14.146,14.325,13.283,9.813,11.632,11.633,11.345,10.017,5.805,3.220,5.426,13.913,8.724,6.513,4.020,6.340,8.069,11.707,12.564,11.722,10.276,10.739,10.082,9.347,8.493,8.053,10.010,9.909,11.928,13.122,15.117,20.014,13.841,26.475,13.673,12.234,13.794,15.887,8.781,6.000,7.152,11.546,10.941,8.420,9.490,9.272,7.988,11.307,4.905,9.805,5.781,11.741,6.854,9.845,6.959,10.000,9.151,5.616,5.580,9.095,7.303,7.315,10.198,11.115,9.854,15.811,14.252,14.827,20.221,11.694,14.111,14.196,12.053,10.095,7.629,5.440,7.069,13.531,13.273,12.583,15.106,14.024,12.467,13.667,13.154,14.424,17.056,12.505,17.868,14.135,10.727,14.415,10.360,8.813,10.792,12.365,20.702,11.964,14.973,11.676,11.555,10.958,12.305,8.835,16.780,12.844,10.458,13.922,8.438,7.933,10.651,10.199,7.451,4.711,6.047,5.504,6.701,5.424
30,5.088,11.951,12.142,12.616,8.975,5.593,6.781,14.468,11.245,8.879,10.228,4.972,9.125,13.664,8.237,7.234,16.704,8.240,10.726,10.750,15.012,14.661,19.533,16.514,9.035,11.776,12.848,12.633,10.427,14.319,12.985,11.826,18.173,14.339,9.333,6.353,6.150,12.522,11.483,11.887,12.536,18.156,12.111,10.418,8.606,4.388,9.163,13.515,12.171,8.365,15.961,10.103,17.577,28.188,16.773,13.964,13.651,13.152,9.066,11.623,10.936,10.669,9.670,5.244,3.121,5.409,13.602,8.329,6.434,4.280,6.434,8.137,11.073,12.950,12.318,10.991,11.295,9.887,8.574,8.616,8.088,9.913,9.886,11.471,12.905,15.252,19.626,13.762,27.650,13.453,12.701,13.618,15.480,8.437,6.297,7.188,11.739,10.482,8.259,9.510,9.432,8.512,12.133,5.238,9.737,5.594,11.914,7.258,9.577,7.041,10.105,8.756,5.568,5.247,8.514,6.899,7.261,10.427,11.632,10.134,16.324,14.308,14.014,18.951,11.224,14.181,13.857,11.746,10.158,7.714,5.440,8.139,13.322,12.673,12.619,15.154,13.929,12.663,13.513,12.780,13.915,16.075,11.956,17.491,13.562,10.448,14.644,10.442,8.352,10.628,11.770,21.564,11.990,14.674,11.919,11.219,11.208,12.242,8.887,16.855,12.445,10.031,12.699,8.488,7.445,11.032,10.024,7.172,4.566,6.734,5.628,6.724,4.379
31,4.971,12.206,11.504,11.964,9.038,6.022,6.733,14.175,10.787,8.028,9.906,5.278,8.472,13.586,8.000,7.784,16.593,7.760,10.226,10.100,14.529,14.464,17.783,16.946,9.326,12.190,13.080,11.899,10.944,14.319,12.848,11.023,16.849,13.128,8.648,5.853,5.700,12.565,11.034,10.437,12.143,17.827,11.083,10.265,8.380,4.597,9.602,13.455,12.381,7.882,14.819,9.863,17.029,28.170,17.205,14.387,13.819,12.674,9.582,11.236,10.761,10.414,9.608,5.244,3.159,4.957,13.536,8.711,6.327,4.080,6.094,8.099,10.939,12.238,11.773,11.164,10.920,10.021,8.604,8.616,8.168,10.087,10.038,12.000,13.796,17.730,21.353,14.404,26.925,13.480,12.860,13.015,15.207,7.974,6.168,7.210,11.319,10.988,8.938,8.902,9.988,7.756,11.960,4.881,9.278,5.812,12.022,6.910,9.928,7.062,10.684,8.798,5.536,5.185,8.657,7.202,7.351,10.260,11.690,9.890,15.649,14.378,14.453,18.008,11.753,13.354,13.357,11.825,9.968,7.786,5.510,7.264,12.882,13.545,12.842,15.000,13.516,12.609,12.667,12.366,13.602,15.430,12.440,17.717,12.820,10.351,14.169,10.814,8.385,10.732,11.159,20.170,11.052,13.973,12.351,11.600,10.653,12.768,8.670,16.597,12.990,10.115,12.204,8.587,7.695,11.127,9.913,7.000,4.880,6.391,5.531,6.507,4.379
32,5.069,11.216,11.292,11.312,8.725,5.934,6.667,13.246,10.117,7.748,9.622,4.528,7.917,13.922,8.678,7.108,16.333,8.160,9.991,11.250,13.794,13.741,17.837,15.432,9.186,11.810,12.536,12.259,10.640,13.558,12.788,10.837,16.496,13.128,9.204,6.052,5.394,12.391,11.655,11.155,12.000,17.393,11.542,10.082,8.070,4.640,9.145,13.515,12.762,8.341,14.368,10.171,16.548,27.393,16.864,13.642,13.289,12.681,9.945,11.283,11.000,10.490,9.602,5.695,2.992,5.374,13.375,8.724,6.319,3.920,6.170,7.916,10.378,12.594,11.659,10.319,10.784,9.495,8.545,8.630,8.310,10.298,11.106,12.105,15.265,19.486,21.396,14.430,26.288,13.387,14.290,13.206,14.507,7.980,6.109,7.022,11.546,10.400,8.402,9.314,9.815,7.890,11.747,5.452,9.564,6.000,11.460,7.056,9.567,7.247,10.039,8.908,5.704,5.062,8.800,6.663,7.108,9.854,11.184,10.159,16.162,14.119,13.885,18.148,11.024,13.444,13.321,12.026,10.263,7.743,5.430,6.722,13.393,14.109,12.597,15.049,12.865,11.880,12.513,12.854,12.559,14.757,12.615,17.868,13.360,10.532,13.992,10.035,7.725,10.000,10.278,19.085,10.648,14.112,11.662,11.039,10.417,12.663,8.856,16.572,12.746,10.069,12.243,8.312,7.866,10.984,9.863,7.008,4.669,6.703,5.779,6.679,5.015
33,4.676,10.725,10.938,11.250,8.413,5.978,6.743,12.016,9.830,7.551,9.465,4.806,7.125,14.897,8.582,7.703,16.148,8.213,10.745,10.883,13.282,13.438,17.196,16.486,9.349,11.776,12.471,11.626,10.494,13.522,12.909,11.058,15.734,13.963,8.759,5.966,5.488,12.130,12.026,10.479,12.089,16.749,10.861,9.480,8.155,4.647,9.187,13.818,12.133,8.306,14.755,10.014,16.885,27.839,17.114,13.723,13.386,12.471,9.769,11.340,10.780,10.917,9.585,5.427,3.121,5.000,13.321,8.250,6.168,4.000,5.953,7.298,10.402,12.307,11.489,10.379,10.341,9.835,8.327,8.096,8.071,10.144,10.538,12.340,15.388,18.045,21.036,13.861,25.438,12.500,14.065,12.412,14.260,8.377,6.356,6.884,10.966,10.741,8.696,9.078,9.728,7.951,12.400,4.905,9.962,5.812,11.504,7.056,10.031,6.938,10.197,9.176,5.520,5.185,9.114,6.944,7.658,9.781,11.448,9.927,14.378,13.916,13.583,17.508,10.482,13.174,13.304,11.474,10.189,7.429,5.750,7.625,13.237,13.618,12.482,14.488,12.500,12.620,12.397,11.911,12.288,14.598,12.516,17.943,13.056,10.052,14.398,9.965,8.308,10.082,10.643,17.362,10.549,13.481,11.959,11.471,10.639,12.568,9.247,16.197,12.673,10.061,11.835,9.175,7.829,10.563,9.747,6.730,4.614,6.719,5.354,6.515,4.803
34,4.912,11.294,10.947,11.366,9.312,6.220,6.686,10.929,8.989,7.393,8.787,4.833,8.125,15.638,8.537,7.297,16.093,7.707,10.425,10.117,13.347,12.942,15.130,14.378,9.128,11.190,12.464,11.986,10.202,13.150,12.333,10.872,14.806,13.312,8.694,6.172,5.350,12.913,11.345,11.620,11.571,16.491,11.292,9.673,8.542,4.755,9.602,13.773,12.505,8.306,15.916,9.959,16.702,26.232,17.091,13.781,13.084,12.551,9.462,10.698,10.982,10.303,9.267,5.512,2.992,5.209,13.199,8.013,5.708,4.080,6.698,6.954,9.744,12.000,11.244,10.198,10.500,9.258,8.149,7.918,8.044,10.548,10.697,12.007,14.932,19.018,21.022,13.974,25.825,12.700,14.243,12.632,14.233,7.940,6.257,6.862,10.538,10.694,8.250,9.010,9.309,7.927,12.333,5.333,10.301,5.344,11.216,7.022,9.557,6.990,9.908,8.588,5.352,5.062,8.610,7.191,7.955,10.042,11.437,9.585,15.135,13.923,13.626,16.861,10.847,13.285,12.839,11.588,10.979,8.157,6.180,7.889,12.782,13.509,12.734,14.472,12.619,12.598,12.359,12.480,11.864,14.636,12.429,17.755,13.360,10.032,14.305,10.314,8.286,9.962,10.095,16.926,10.145,13.433,11.081,11.929,10.514,12.084,9.165,16.270,12.475,10.145,11.340,8.062,7.598,11.429,9.800,6.541,4.596,6.484,5.611,7.045,4.182
35,4.980,9.647,11.460,12.071,8.925,5.934,6.581,9.873,9.766,8.290,9.181,5.000,7.347,16.483,8.379,7.144,15.167,8.573,11.009,10.667,13.047,13.250,15.717,15.784,9.267,12.741,13.007,11.705,10.360,13.150,11.864,11.384,14.849,13.110,8.611,5.828,5.488,12.391,11.879,10.620,12.036,16.751,10.264,8.980,8.063,4.547,9.295,13.591,12.648,9.165,16.161,10.699,15.375,25.768,17.841,13.467,13.735,12.551,9.187,11.075,11.330,10.083,9.125,5.500,3.053,5.661,12.994,7.579,6.212,3.940,5.792,6.817,9.634,11.851,11.426,10.500,10.284,8.969,8.069,8.027,7.664,10.538,10.962,12.281,15.490,22.505,22.302,14.391,25.750,13.167,15.308,12.662,15.253,8.185,6.455,6.717,10.773,10.635,8.696,9.069,9.543,8.012,12.400,5.452,10.301,6.125,11.194,7.090,9.515,6.814,10.066,8.908,5.304,5.037,8.295,7.112,7.333,9.948,11.149,9.622,15.405,14.510,13.655,16.934,10.706,13.417,13.107,11.377,12.253,8.400,5.780,8.333,13.128,13.764,12.489,14.341,12.563,11.620,12.295,11.902,11.898,14.364,12.890,17.962,13.292,10.143,14.008,10.221,8.077,10.153,9.516,16.128,10.067,12.909,11.014,12.155,10.083,12.579,8.309,16.365,12.347,10.664,11.485,7.850,7.982,10.690,9.773,7.107,4.494,6.234,5.292,6.978,4.636
36,4.961,10.363,11.885,11.473,9.212,5.890,7.076,9.635,9.723,7.804,9.488,4.806,6.847,14.922,8.802,7.297,15.500,8.480,10.604,10.733,13.571,12.710,15.163,14.459,9.314,12.121,13.152,11.266,10.382,13.071,12.000,11.186,13.885,12.550,8.565,6.078,5.269,12.130,11.276,10.408,12.429,16.515,9.903,9.337,8.486,4.734,9.566,13.061,12.333,9.106,15.258,10.479,15.510,26.188,17.614,12.978,14.078,13.014,9.275,11.189,10.110,9.993,8.943,5.415,3.083,5.330,12.997,7.974,5.681,4.020,6.038,6.542,9.622,11.881,11.557,10.655,10.943,9.835,8.970,8.630,8.823,10.510,10.826,12.542,15.367,25.126,22.986,14.225,24.300,13.293,15.748,14.574,14.713,8.550,6.446,7.138,10.689,10.376,8.696,9.167,9.494,8.073,12.240,4.905,9.865,5.875,11.187,6.584,9.938,7.124,10.026,8.630,5.624,5.259,8.486,7.045,7.126,10.365,11.690,9.622,15.176,13.790,15.187,17.189,10.706,13.222,12.411,11.675,13.053,8.057,5.710,7.403,12.564,13.309,12.345,13.577,13.103,11.902,11.897,12.301,11.754,14.449,12.088,16.868,14.022,9.948,13.636,10.674,8.297,9.432,9.079,16.415,10.052,12.652,11.014,12.245,11.181,12.600,9.031,18.139,12.618,9.885,11.058,7.550,8.756,10.754,9.642,6.828,5.000,6.344,5.381,6.806,4.455
